Id,SalePrice
1634,195084.11107656086
1635,167851.52541241798
1636,165756.85450880363
1637,173635.01102002454
1638,218270.91852224377
1639,196044.65342305694
1640,256440.14883911322
1641,194487.52848760295
1642,229956.62305882695
1643,250260.9980480749
1644,245119.34773423904
1645,175260.00214821167
1646,155831.10644823068
1647,179886.99949362013
1648,146078.74200198796
1649,123108.6641459516
1650,103539.1272897935
1651,103842.29710461636
1652,121877.68191686388
1653,121897.89345598189
1654,167121.89219699297
1655,168043.55897034617
1656,163856.69557586982
1657,167728.2318266387
1658,177047.2910470554
1659,146265.78112480015
1660,151528.31333542638
1661,344075.87014312355
1662,335107.74872249004
1663,322206.96313099866
1664,388991.7203980377
1665,299866.3808544268
1666,284264.5729597176
1667,310007.10485961434
1668,302349.76075736963
1669,280826.56104143447
1670,305090.221516318
1671,247714.49824480404
1672,355525.759727779
1673,285912.1359174645
1674,269864.9882511095
1675,195848.76740708263
1676,193045.16290940228
1677,215543.52781354444
1678,377394.6852439792
1679,313037.68845980294
1680,296390.048813369
1681,262433.409190311
1682,275997.54263176606
1683,217913.37430755133
1684,201570.7225878446
1685,183733.55205563564
1686,202667.21811308392
1687,191833.9327758891
1688,213323.80988989782
1689,210977.19804831038
1690,204590.8312531042
1691,194058.08934495528
1692,264554.2774180086
1693,192586.36025429607
1694,172299.5010963794
1695,181277.34529620843
1696,268541.03153892263
1697,181412.0875270171
1698,316611.45886772155
1699,300425.37978925224
1700,239811.42256083645
1701,270089.33906537376
1702,279504.08903549035
1703,272737.69298463734
1704,277930.55346446176
1705,240870.77392878622
1706,356613.3106083417
1707,222463.80521587556
1708,221935.1942538877
1709,285985.5164320691
1710,243163.32535121928
1711,258753.27312763428
1712,273288.7919885509
1713,254235.48588797322
1714,230602.46386737155
1715,214303.9311485355
1716,212780.52451297644
1717,205407.0962651785
1718,143857.6288806799
1719,222758.35923445015
1720,261894.82215672336
1721,203995.87856731765
1722,122085.43188956002
1723,145925.5129034677
1724,238451.84183644163
1725,237589.6338172371
1726,194412.17102077336
1727,189361.51351972562
1728,202823.04934979626
1729,159462.98787757012
1730,179366.71779206503
1731,126718.94755625146
1732,122105.41370679595
1733,106732.84225356753
1734,111268.25364976101
1735,122727.3221718259
1736,108889.9639927586
1737,292887.4349510256
1738,219511.19814572687
1739,308831.8564648918
1740,225661.65964837436
1741,195442.94859639715
1742,181953.80613348313
1743,198900.55564779261
1744,252564.93295615102
1745,244692.59221374404
1746,268004.01909166016
1747,221583.88290049686
1748,226280.27903033094
1749,150804.5431850343
1750,153604.02567940712
1751,239034.18788338167
1752,106827.16058815338
1753,174803.43072868232
1754,221676.19618968008
1755,168023.3363978958
1756,100353.74297773627
1757,104347.905177247
1758,147882.57385442752
1759,170047.26372576936
1760,155213.37336389846
1761,153320.0309375792
1762,173260.2879387961
1763,187009.78550166028
1764,110701.01559606413
1765,216031.29441606125
1766,177435.31846420586
1767,186927.53241853957
1768,138310.40395544784
1769,191477.86373130826
1770,139927.86534318252
1771,129731.11994773016
1772,143677.808338995
1773,110252.09683441374
1774,189639.60882461636
1775,137622.15141624713
1776,128179.42072366494
1777,93058.55801043134
1778,126707.80461126077
1779,118590.98040107635
1780,180764.3962823227
1781,126979.15118738735
1782,60236.12334537547
1783,127616.62978062687
1784,80377.39508169077
1785,110091.0554177152
1786,165667.05060580678
1787,185626.34185215572
1788,15101.059335069149
1789,103813.50165122049
1790,32687.426250646764
1791,245890.35949958747
1792,165333.1969977874
1793,166688.77154285347
1794,157220.94370362145
1795,141183.515889575
1796,132495.49543091888
1797,150306.87260649272
1798,118011.40026299386
1799,90561.67626637788
1800,120437.32267466561
1801,104355.53559999383
1802,168668.35450491527
1803,186063.41182656673
1804,130073.83351232656
1805,138618.748459905
1806,139487.52516596921
1807,172680.28363193947
1808,115526.3948872614
1809,103525.32456893525
1810,142668.22176531982
1811,105819.79878267024
1812,100053.11315276976
1813,121253.21297426047
1814,84272.89290228713
1815,13186.921113016753
1816,98393.52260503641
1817,122418.32399783375
1818,159754.32078588146
1819,123903.18584956534
1820,48570.94674201304
1821,157046.6211332385
1822,166025.69657292526
1823,20209.002999258344
1824,149798.51002445753
1825,122623.11852071481
1826,101793.65934965068
1827,102910.09236878497
1828,128212.20797442443
1829,167346.21714894983
1830,168568.99001192875
1831,178362.20765080597
1832,140463.97822280508
1833,162114.98412262293
1834,132016.22902228357
1835,156935.137774624
1836,161430.94056346238
1837,60329.261444172094
1838,132952.61593415492
1839,65280.634794442376
1840,109703.05307975921
1841,125419.97466266865
1842,95034.49574236893
1843,126612.23515857849
1844,148708.83667938376
1845,140803.18294194533
1846,159099.95888577536
1847,181959.73759521358
1848,3481.565619967587
1849,119639.0353420208
1850,119695.5663401043
1851,154546.6710526531
1852,119115.05454106361
1853,131763.21681786107
1854,192605.93077845738
1855,183969.43005510053
1856,228991.87228578623
1857,159130.43845416646
1858,179576.11166351204
1859,149627.3260639971
1860,159877.23693678778
1861,148248.57352981513
1862,277774.98471931653
1863,277774.98471931653
1864,277774.98471931653
1865,305640.29506353824
1866,299568.93954808265
1867,260570.69205805182
1868,272478.9591896024
1869,212792.81180962257
1870,242347.07980951702
1871,261876.83069786598
1872,180014.85316713582
1873,225706.0763595783
1874,126278.47690377936
1875,207971.5027553411
1876,188551.6530913472
1877,221727.65410959424
1878,225646.53825152974
1879,113835.79552008855
1880,127468.01744419688
1881,254245.04119777685
1882,266446.9622381824
1883,217124.70398888728
1884,227392.7852252237
1885,243232.87475101874
1886,270114.0998490989
1887,218200.10185498104
1888,269586.9377250231
1889,175868.25422583782
1890,109961.90751411491
1891,160746.58460685686
1892,86225.42950071608
1893,135228.29013794407
1894,147665.87286876532
1895,152362.18077484335
1896,117170.25873399132
1897,116641.80895375616
1898,125810.4841731743
1899,159797.26660953747
1900,139585.66147339338
1901,144688.75999537364
1902,135608.0895092467
1903,231376.7056901566
1904,123468.54153085538
1905,184407.40206958534
1906,131523.85944292482
1907,208950.3891884935
1908,141030.33780800708
1909,151670.65592525757
1910,151670.65592525757
1911,193499.6023607015
1912,275306.3877982307
1913,160089.32828605763
1914,50528.69177591757
1915,255342.2196311014
1916,29010.74688606718
1917,271090.94498511666
1918,133958.73678157027
1919,171298.86746929467
1920,179081.40472486796
1921,325370.3597519495
1922,293359.93192757934
1923,208429.03214290232
1924,210045.1587502399
1925,236963.88903482092
1926,319046.8310830975
1927,119756.9370987
1928,154540.32818941478
1929,102764.8358254849
1930,143440.20477518527
1931,131766.42692813653
1932,141108.87872751072
1933,174701.70705806083
1934,180048.7714001216
1935,165371.14697693152
1936,180378.8896611062
1937,179817.8495896053
1938,175100.8086027254
1939,263195.1898573873
1940,223930.88476744996
1941,181745.58307641323
1942,180032.78421013374
1943,226744.69008980622
1944,291931.28701642866
1945,307650.85403079726
1946,185134.08955424995
1947,281671.541328884
1948,179553.37522449123
1949,235299.3215623655
1950,202487.1271589467
1951,261748.97546091385
1952,240168.2868535207
1953,162728.30743542998
1954,218043.44793902876
1955,139248.2883961017
1956,313426.33747578866
1957,179780.90529531383
1958,291600.20653830457
1959,162678.64482444542
1960,92616.8730134058
1961,123035.13305440889
1962,121877.68191686388
1963,122760.24373315755
1964,115616.4375188456
1965,164272.26788624848
1966,168623.7948067478
1967,269665.78510948305
1968,333921.5412634625
1969,314043.1182857787
1970,351547.4651821959
1971,382147.2304112569
1972,321178.114279377
1973,273795.4290794742
1974,291031.5117691221
1975,379859.7895714558
1976,265957.4610981154
1977,315373.6736417974
1978,326151.4065530129
1979,310090.9583388495
1980,215723.10555409355
1981,305139.1859469789
1982,234215.34838310638
1983,234215.34838310638
1984,209574.8761122547
1985,234852.24110558792
1986,243527.21696507445
1987,204354.85312132887
1988,187024.16093361538
1989,215622.5090281786
1990,230513.44365690122
1991,215543.52781354444
1992,228755.11400993812
1993,196760.69758976597
1994,249295.36007036455
1995,199686.77168256737
1996,268544.5751321461
1997,310498.24305676954
1998,297670.1313976244
1999,245351.22422447545
2000,298648.2127463035
2001,260685.5685215743
2002,246323.16880916848
2003,268477.8179843157
2004,265518.64457453263
2005,242207.4037976421
2006,237184.74559613178
2007,272270.9528305626
2008,204750.36478867798
2009,197380.31212636072
2010,214922.1980292823
2011,146200.5081019889
2012,200792.86535735073
2013,187559.75778964837
2014,194165.46030126887
2015,210388.92506920302
2016,196799.82597836072
2017,214824.62455913765
2018,115671.32135359636
2019,106463.35779195014
2020,109045.21763595032
2021,105129.40929795062
2022,179015.0950689583
2023,155945.98833629335
2024,249794.4899589396
2025,335418.14163704286
2026,205447.06485290575
2027,165663.49077551585
2028,198043.91101226662
2029,171855.23406367583
2030,272196.2602190267
2031,255143.51603460946
2032,263976.65646006505
2033,265924.5996942781
2034,194602.5716831338
2035,208367.36092722486
2036,232241.17486071313
2037,233221.82856405093
2038,321169.0790343272
2039,226969.22436698567
2040,336915.357705842
2041,240341.13240458802
2042,224099.19074486886
2043,178455.681212766
2044,209046.27224703424
2045,213244.4428493502
2046,173364.46668230565
2047,146389.6315916114
2048,138552.93561356125
2049,183908.36419739225
2050,198242.46333507198
2051,101762.12684374755
2052,137249.77361047114
2053,124044.14310974855
2054,66109.53662069459
2055,170394.48723844968
2056,128363.39165637025
2057,115607.04739414023
2058,208275.87484804072
2059,127903.81496028503
2060,142786.40468143366
2061,187643.7206351919
2062,122635.82861274813
2063,99805.638967245
2064,140947.02756184485
2065,122162.50971726756
2066,191538.7504735676
2067,143784.67673030647
2068,186760.3064472918
2069,70456.74676744411
2070,104150.61015139325
2071,76991.12738311698
2072,178155.32922642585
2073,131284.07569169955
2074,191064.27769835733
2075,141528.78888798214
2076,117880.40635424283
2077,134823.96213707514
2078,118231.33610868327
2079,148083.40275029602
2080,129355.39125330714
2081,140903.7129466015
2082,157510.35339403804
2083,152755.1837657865
2084,99692.3698061759
2085,124877.93008785954
2086,147988.4257390156
2087,136122.8333450798
2088,108363.01169730113
2089,82595.87807634156
2090,148291.2895124211
2091,84271.70338441865
2092,128226.81798771126
2093,148426.16667930325
2094,139299.00087315228
2095,159280.02548953085
2096,85231.96169269057
2097,72703.31196480687
2098,161656.02027568856
2099,6569.951199046249
2100,81544.60878599918
2101,130889.00298707937
2102,154237.42594594907
2103,84368.98632575305
2104,181385.34270105645
2105,114856.86812899557
2106,66785.35901589866
2107,220175.3024052356
2108,113434.6011401588
2109,99268.7193651817
2110,126932.14418227636
2111,180317.97726583478
2112,137788.46508864895
2113,111867.37309645231
2114,118753.59120913694
2115,159271.50169067646
2116,112446.87144347109
2117,143709.2664281575
2118,132421.64119023073
2119,123302.9373585424
2120,101669.24572491355
2121,84540.46780015825
2122,83969.71155466445
2123,84129.2765378442
2124,205544.75411150084
2125,160828.4421421162
2126,166276.55714029534
2127,168422.12041084105
2128,155279.15336871886
2129,132831.15366509208
2130,151517.95747468976
2131,189810.6431389986
2132,119142.70523907736
2133,138159.91049258443
2134,123420.00452479083
2135,93177.27085271984
2136,62924.65653702682
2137,127716.32679961048
2138,134280.26979421492
2139,160282.00195515054
2140,117029.5277448773
2141,149382.95277805845
2142,122839.66616590189
2143,145011.00604008045
2144,128942.14088884249
2145,113474.57490062792
2146,159458.03411754186
2147,170711.84635363228
2148,145753.9321146783
2149,141204.2232977945
2150,207513.27407040112
2151,140861.22309387787
2152,133331.2302615269
2153,153220.4531349685
2154,92858.03571348349
2155,150324.86503080511
2156,256917.62264217518
2157,233113.24949118122
2158,241331.35226238417
2159,235515.96593221734
2160,194366.53759451828
2161,271612.1833529681
2162,347617.00386798667
2163,303233.6727974657
2164,257196.73914378462
2165,186081.88328005729
2166,138902.30684851034
2167,204516.83219296281
2168,187174.77734868648
2169,211183.4583640896
2170,224672.9603068267
2171,143938.43566830613
2172,140300.97518151117
2173,159414.59507809102
2174,251586.5017293287
2175,295272.1413386216
2176,280180.37413557013
2177,256805.17323727012
2178,238981.68080970325
2179,160301.60533056734
2180,233019.11122437875
2181,221137.64899203117
2182,247131.36298648757
2183,217442.34352756274
2184,123894.37787338818
2185,129599.41800861697
2186,163117.72879300755
2187,162350.5088725277
2188,162375.93318684233
2189,285547.5917255169
2190,69384.8455333514
2191,69384.8455333514
2192,61544.00615862585
2193,83121.18017548877
2194,89888.88060601181
2195,87789.31417452067
2196,99906.28854747613
2197,96059.291856489
2198,166124.18709195408
2199,177871.76063114277
2200,130279.7059138417
2201,136550.73379370247
2202,186136.66422227747
2203,162237.32420379258
2204,149349.24144806032
2205,122778.46826861094
2206,138789.4545025428
2207,221216.37449742272
2208,215677.96942307934
2209,190555.74418611726
2210,141165.08003881577
2211,115851.9882638634
2212,123877.32759085644
2213,94725.06337439366
2214,158390.05116173052
2215,94774.97505690911
2216,158979.63007789035
2217,31952.671780552308
2218,78414.30466553905
2219,67703.14431011338
2220,61641.46353048964
2221,255921.6112235788
2222,235088.4293041251
2223,270609.6960664212
2224,225413.37358348502
2225,156019.11657835828
2226,164577.30213817614
2227,217563.34296730178
2228,264883.06165069446
2229,243559.14326748994
2230,143413.83546584775
2231,225390.8946666898
2232,189369.64329963905
2233,183631.426326575
2234,240256.2924314008
2235,217256.06635294302
2236,266131.6868709834
2237,297810.26272838854
2238,227092.02316122694
2239,120576.61959575446
2240,164994.40293744893
2241,143045.3200131891
2242,137289.87869381765
2243,129545.79614374248
2244,85231.41802564861
2245,83643.66916343023
2246,128942.08651254798
2247,106963.03123796322
2248,106644.00905386572
2249,110041.64572022717
2250,128055.90384546167
2251,128837.3912928244
2252,191298.88346735528
2253,158875.87341092754
2254,175370.26113471042
2255,185832.1308561475
2256,201197.339318023
2257,207429.44997855864
2258,184154.09204767126
2259,179003.86095388644
2260,161826.4434937281
2261,214550.2319498518
2262,231756.93709576048
2263,294906.2612346612
2264,353518.9897330834
2265,176943.01756628056
2266,273934.09558793565
2267,311168.102408933
2268,336978.645832894
2269,170184.98875824708
2270,195043.3443261339
2271,218541.97477162577
2272,211295.1976062435
2273,162723.98016367483
2274,172640.16313417233
2275,173688.0284385257
2276,190143.17619153488
2277,191405.2253082184
2278,160003.1618027794
2279,112277.34984303059
2280,88283.08421950009
2281,192657.2928990581
2282,192480.35906395584
2283,128752.41409230343
2284,139655.39042193955
2285,155936.7966949033
2286,116560.33930955446
2287,303577.1700208051
2288,277183.29459574854
2289,310817.83975154604
2290,351943.94005718303
2291,301290.5656668521
2292,341537.8391218177
2293,363425.6449277364
2294,347276.10926828353
2295,365679.08609766327
2296,282460.49268686667
2297,274370.7675126612
2298,304378.9920121104
2299,339867.70539923455
2300,295490.36290757905
2301,259733.82012809272
2302,251925.92443030444
2303,263417.31768854376
2304,272216.5139401875
2305,199330.69089861732
2306,199330.69089861732
2307,195828.27591857215
2308,251306.0264281442
2309,271088.43323524384
2310,232852.3439886696
2311,217913.37430755133
2312,181218.90775123372
2313,185904.58438223228
2314,184954.39714219337
2315,184713.80085860152
2316,204746.95142276504
2317,179244.69741151328
2318,185091.16874703858
2319,201559.376969892
2320,207622.64068351727
2321,262889.25468561985
2322,207387.95066585834
2323,191548.30947871532
2324,193338.78773270306
2325,228468.35775812963
2326,193376.87409079904
2327,227986.49995340675
2328,230254.50118543458
2329,184677.06098036765
2330,183143.1061660187
2331,318624.02282023954
2332,355311.44841553736
2333,307908.83587710117
2334,267579.666275417
2335,265064.8610729392
2336,304804.10257719306
2337,217358.8436308327
2338,265170.325153486
2339,248486.6717126143
2340,338896.1363281015
2341,221972.7670819098
2342,248616.91072944237
2343,229377.48703594555
2344,246740.63811059424
2345,272196.946422449
2346,234862.39104038058
2347,214829.3107458324
2348,244631.34675823583
2349,165678.41915118208
2350,265798.83134691487
2351,253305.70190580576
2352,272329.041271704
2353,257606.4501557963
2354,140824.49293999188
2355,175408.39312111688
2356,163792.58752575776
2357,226568.26522095758
2358,201201.620274134
2359,141551.19240613648
2360,112076.63583478646
2361,136934.94222777325
2362,262641.75977759087
2363,135090.86683201586
2364,156695.60526055624
2365,236200.2753115255
2366,217980.11214084018
2367,248647.13597686857
2368,213895.4748796898
2369,248916.7609993007
2370,169613.73988461797
2371,185010.01771910308
2372,214122.03640811463
2373,259734.69059337475
2374,284863.78007901134
2375,246858.65224443667
2376,281129.28821322107
2377,316075.86296376353
2378,159289.1570529797
2379,220337.42595428444
2380,156165.3723713518
2381,174060.50733038294
2382,206810.96944747586
2383,216224.95130606086
2384,239236.89434258954
2385,151071.26538786478
2386,139782.09420920908
2387,123111.6233544419
2388,119586.14301823465
2389,130367.02969904244
2390,139165.96207017003
2391,130378.31994276101
2392,106976.64587512129
2393,177434.19011018868
2394,145560.95649483913
2395,195059.1055025201
2396,161698.80731678283
2397,197339.24967386093
2398,114231.41644955528
2399,43574.81650159368
2400,23129.74936004306
2401,99804.27724639863
2402,124335.05775623044
2403,184940.17483605267
2404,138981.597391798
2405,168323.40655832484
2406,127728.3111583
2407,115094.85836667956
2408,137236.75803319993
2409,126983.07129686873
2410,198535.67503270588
2411,108133.46859634198
2412,143385.47581777253
2413,130166.81232209453
2414,121833.05723628926
2415,166320.31766530173
2416,140591.70866518092
2417,135599.19044923363
2418,107302.90968806321
2419,124673.9470112999
2420,108833.07886515628
2421,135927.7627595066
2422,109030.60491840728
2423,91269.3391762205
2424,155446.196700377
2425,230258.6842116826
2426,107124.10399907865
2427,97921.26213261041
2428,175441.706141752
2429,106272.99752188164
2430,132663.36203829653
2431,126470.83433430473
2432,118131.05382681216
2433,128372.46423868231
2434,134242.18232294294
2435,144828.51930440217
2436,98897.37205147403
2437,105068.77549858342
2438,110670.29935137014
2439,128113.56518564641
2440,149598.3317547812
2441,102671.54057286684
2442,98598.99587963671
2443,123287.01914212723
2444,111398.2807967317
2445,74718.75710001384
2446,125208.76990993554
2447,214558.43749437653
2448,153092.7812848955
2449,113987.34672074926
2450,156079.9505062306
2451,114617.0304381734
2452,210110.3283693823
2453,79796.36748488863
2454,98592.25766025804
2455,103366.30627991687
2456,130371.38035814307
2457,106609.74418947414
2458,126653.6757758607
2459,111770.13669480532
2460,157692.25436407662
2461,118852.75883359661
2462,125228.7892448443
2463,126176.81096344089
2464,180448.12107207705
2465,149138.5018467034
2466,132050.2199852381
2467,164665.39840628748
2468,92840.18973759998
2469,105668.67371231031
2470,206212.24039524648
2471,196199.0277104802
2472,198102.6610402766
2473,111435.10736794637
2474,104623.38963625643
2475,225281.3853590031
2476,113165.39940876863
2477,115569.70452318927
2478,165718.62446309446
2479,110564.4818182794
2480,137950.1378929537
2481,119956.80962279305
2482,122785.26073604095
2483,108708.31925583212
2484,127157.76592948595
2485,110951.51930614482
2486,141325.110822154
2487,192234.14068635312
2488,153591.82563391537
2489,165327.66652502204
2490,128120.2670898005
2491,104405.31536131284
2492,186348.70509147042
2493,133273.0761838628
2494,163553.5266692652
2495,99568.46704627048
2496,227352.8279292283
2497,162283.48017692595
2498,106023.31714119029
2499,78526.03574028572
2500,130903.32124176578
2501,138922.08093420486
2502,137721.49023808696
2503,107192.04610633757
2504,192089.43934455814
2505,227867.8625551295
2506,274314.62230735045
2507,312219.96254671743
2508,274314.62230735045
2509,245671.91042535641
2510,248459.15834519916
2511,208916.9952406413
2512,223564.72700328173
2513,224328.48205036036
2514,257296.4496955355
2515,145028.70810507095
2516,157567.12177557536
2517,125523.92041125064
2518,133071.65174208287
2519,228807.8355285511
2520,218133.72363231325
2521,215640.01280670916
2522,226080.66091120755
2523,123992.26525194553
2524,128094.41947654448
2525,129909.51219781674
2526,140498.87239219295
2527,112656.4191021516
2528,123355.37652073521
2529,123338.30286923175
2530,100631.06661285894
2531,239464.7067488174
2532,232897.27364407468
2533,218536.62228344666
2534,248901.18767130727
2535,290299.81338030496
2536,235510.8388744223
2537,236842.86085816193
2538,204831.6614957306
2539,202560.28867093028
2540,193398.41967909186
2541,204312.71144236418
2542,166711.74843243972
2543,112496.89474931611
2544,116871.7870791998
2545,134409.9157132698
2546,163365.4922055134
2547,157135.59495536317
2548,179943.39878057645
2549,148059.37200679447
2550,583742.1525125261
2551,160746.58460685686
2552,111996.66920796254
2553,69384.8455333514
2554,105645.85906853416
2555,105128.54921362434
2556,76553.89420422749
2557,98344.81735956883
2558,169850.97517791583
2559,136218.88045548668
2560,122676.87305268757
2561,134539.112492756
2562,135309.2190172679
2563,135882.3966216324
2564,179398.72057869818
2565,127515.03601534589
2566,118651.58236780952
2567,126291.56867690405
2568,192402.26199676882
2569,183256.65387666796
2570,141979.79744537786
2571,168619.32147210513
2572,195716.20173678236
2573,220092.890558213
2574,302913.71994580363
2575,147733.79391278492
2576,122103.77880921555
2577,144879.65552695395
2578,86693.30524281552
2579,23510.91570697684
2580,122430.10306246979
2581,118116.63076788657
2582,115437.24452528096
2583,253472.5979901051
2584,165996.35682461012
2585,192635.34814849927
2586,224222.81155634945
2587,206979.68364475406
2588,150760.1142420509
2589,154026.84907988418
2590,220037.71014705757
2591,216785.3594391823
2592,240474.15163734567
2593,250144.0390674145
2594,188074.69360496823
2595,228023.59886847605
2596,290273.1376023199
2597,205116.0119856801
2598,256728.33765448193
2599,327189.35555437446
2600,173391.55267060734
2601,158476.63506545164
2602,89772.44653577071
2603,83872.37096820345
2604,74319.0301530505
2605,92182.20263513783
2606,135270.7191618074
2607,173452.1953968529
2608,181651.9688629069
2609,147228.93586646905
2610,87248.65622028234
2611,141916.84356068334
2612,146934.604632491
2613,106644.00905386572
2614,113099.0891901187
2615,159893.15015297916
2616,134605.3670692382
2617,205247.95296928345
2618,180822.19905821522
2619,230372.52814577852
2620,171384.23465114442
2621,177729.31828799544
2622,184366.22791954712
2623,260291.89537506242
2624,282437.38931366435
2625,317728.6752743267
2626,163789.40446902972
2627,202996.68789906966
2628,333300.9947616462
2629,384393.0423894747
2630,316037.568314197
2631,368374.20488773135
2632,331785.96990913886
2633,281581.5501198409
2634,317016.24632572895
2635,161571.37345428672
2636,206761.5100073586
2637,192206.91600000847
2638,250592.5535681531
2639,180141.57220996814
2640,153957.41566224452
2641,104469.0028019718
2642,199735.9815856845
2643,142561.97566815093
2644,143835.98637069127
2645,124654.21616308682
2646,119753.29808155651
2647,128449.24427748055
2648,149884.73375631592
2649,141225.70519442222
2650,155252.14568552526
2651,163823.01022266436
2652,342120.5972847615
2653,270393.00139845925
2654,262220.66955644917
2655,312334.2669624595
2656,302633.67256314284
2657,297161.7616039461
2658,274435.29947106703
2659,290840.49837027316
2660,304559.8607214327
2661,303671.0563479359
2662,301742.95409941406
2663,279016.23717420734
2664,270006.71037119546
2665,295597.31492875074
2666,278279.1190097825
2667,182377.88663805206
2668,204518.97090060991
2669,192960.78758285276
2670,288137.54827071197
2671,204518.97090060991
2672,213286.34637146705
2673,221939.9993848037
2674,226196.10713080372
2675,198092.68480807566
2676,211208.5643487388
2677,197287.18649599876
2678,259978.1262551971
2679,270010.47782595974
2680,284614.9541423897
2681,344703.42144882225
2682,311819.1634269601
2683,379001.115072937
2684,300207.8388160445
2685,316161.83477542887
2686,260524.24312599885
2687,275583.6719865818
2688,246695.8464882095
2689,229074.80664256267
2690,346131.943803024
2691,200571.7933809436
2692,142949.23923378118
2693,219946.6474982456
2694,142868.7195822546
2695,218012.38095755733
2696,210013.39184512806
2697,194302.1084236696
2698,194758.73602140462
2699,194359.1962993271
2700,180175.0947647342
2701,156734.45445208647
2702,131095.38073563404
2703,173023.19473726873
2704,142805.71989764427
2705,115280.5684752577
2706,109942.90416481707
2707,123989.21646019947
2708,118282.51868339992
2709,94662.70109241069
2710,112708.33162011503
2711,286693.330460347
2712,320258.9061542388
2713,205601.09329025145
2714,183900.12659395277
2715,182705.85297030967
2716,176077.68477166578
2717,197846.6699226321
2718,250001.41582894145
2719,140976.6808902619
2720,189474.49346150225
2721,136068.00823539554
2722,166108.19069991534
2723,148076.80425155425
2724,109797.58758024027
2725,120789.75675272664
2726,132004.11235631775
2727,168397.08066552383
2728,180629.30731600418
2729,143842.65142207302
2730,134184.49664401548
2731,110658.14272339716
2732,112422.14192423674
2733,160399.90791933658
2734,157261.62982219996
2735,127616.12806755982
